TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
92.5200,3,432.7026,no,unknown,unknown,unknown,Unknown,-12.2047,0.5951,-7.8515,0.0017,0.0052,0.7488,0.0232,0.0037,0.2331,0.1953,-2.6890,0.2544,0.0139,0.8284,2.8548,0.0003,4.4936,0.0126,0.0514,0.5211,11.9082,0.0239,0.0076,0.5210,0.1351,0.0000,98.6359,1.0310,0.0015,0.1007,0.0340,0.0004,0.0388,0.0018,0.0014,0.0015,0.0034,0.0018,0.0037,0.0000,0.0019,2.2978,2.2978,0.0019,0.0286,
92.5600,3,428.6938,no,unknown,unknown,unknown,Unknown,-11.2885,2.0925,-8.4410,0.0016,0.0055,0.7179,0.0224,0.0034,0.2543,0.1957,-2.5516,0.2589,0.0136,0.9207,4.5774,0.0003,4.1580,0.0121,0.0547,0.5254,12.0658,0.0207,0.0075,0.4786,0.1575,0.0000,98.1684,1.1201,0.0014,0.0934,0.0280,0.0004,0.0370,0.0018,0.0014,0.0015,0.0039,0.0018,0.0034,0.0000,0.0019,2.2978,2.2978,0.0019,0.0286,
92.6000,3,433.9425,no,unknown,unknown,unknown,Unknown,-12.2923,1.3937,-7.8894,0.0015,0.0059,0.6842,0.0211,0.0030,0.2906,0.1968,-2.3742,0.3856,0.0134,0.9938,7.1879,0.0004,3.7669,0.0128,0.0607,0.4884,15.0513,0.0264,0.0101,0.5029,0.2072,0.0000,98.4035,1.6566,0.0013,0.0843,0.0278,0.0004,0.0400,0.0018,0.0014,0.0015,0.0050,0.0018,0.0030,0.0000,0.0019,2.2978,2.2978,0.0019,0.0287,
92.6400,3,425.9272,no,unknown,unknown,unknown,Unknown,-12.7129,1.1798,-7.8114,0.0013,0.0065,0.6927,0.0199,0.0025,0.3357,0.1983,-2.5040,0.5100,0.0128,1.1681,10.0211,0.0004,3.8746,0.0136,0.0630,0.5492,16.1510,0.0311,0.0146,0.4605,0.2794,0.0000,98.4693,1.7759,0.0010,0.0814,0.0295,0.0003,0.0386,0.0018,0.0014,0.0015,0.0062,0.0018,0.0025,0.0000,0.0019,2.2978,2.2978,0.0020,0.0288,
92.6800,3,431.0031,no,unknown,unknown,unknown,Unknown,-12.5224,0.8639,-7.6249,0.0012,0.0071,0.7136,0.0189,0.0022,0.3862,0.1998,-2.7179,0.8743,0.0114,1.3902,12.6888,0.0004,4.1159,0.0165,0.0740,0.6029,21.0812,0.0247,0.0207,0.4714,0.3517,0.0000,98.5617,2.1847,0.0010,0.0807,0.0327,0.0003,0.0383,0.0017,0.0013,0.0015,0.0094,0.0018,0.0022,0.0000,0.0019,2.2978,2.2978,0.0020,0.0289,
92.7200,3,429.7797,no,unknown,unknown,unknown,Unknown,-13.2773,1.1568,-7.0957,0.0011,0.0078,0.7143,0.0183,0.0019,0.4523,0.2021,-2.9076,1.0961,0.0119,1.9505,15.5676,0.0004,4.1339,0.0157,0.0741,0.6456,21.3987,0.0207,0.0271,0.4264,0.4587,0.0000,98.4762,2.9676,0.0010,0.0867,0.0396,0.0003,0.0377,0.0017,0.0013,0.0014,0.0128,0.0018,0.0019,0.0000,0.0019,2.2978,2.2978,0.0020,0.0289,
92.7600,3,425.9960,no,unknown,unknown,unknown,Unknown,-11.8115,2.2810,-7.3485,0.0010,0.0084,0.7270,0.0179,0.0017,0.5034,0.2037,-3.1164,1.3832,0.0117,2.3467,17.4722,0.0004,4.2773,0.0181,0.0772,0.6962,22.7919,0.0124,0.0332,0.4357,0.5334,0.0000,98.0994,3.1867,0.0010,0.0950,0.0395,0.0003,0.0408,0.0017,0.0013,0.0014,0.0171,0.0018,0.0017,0.0000,0.0019,2.2978,2.2978,0.0021,0.0290,
92.8000,3,431.0196,no,unknown,unknown,unknown,Unknown,-12.9341,1.7640,-7.5425,0.0010,0.0085,0.7010,0.0179,0.0017,0.5126,0.2035,-3.0059,1.5106,0.0099,2.4434,17.7972,0.0004,3.9854,0.0201,0.0806,0.6963,23.7186,0.0145,0.0354,0.4138,0.5243,0.0000,98.2829,3.7491,0.0010,0.0912,0.0360,0.0003,0.0405,0.0016,0.0012,0.0014,0.0223,0.0018,0.0017,0.0000,0.0019,2.2978,2.2978,0.0022,0.0291,
92.8400,3,426.2187,no,unknown,unknown,unknown,Unknown,-12.4637,1.4650,-6.9983,0.0011,0.0083,0.6660,0.0185,0.0018,0.4945,0.2042,-2.8738,1.7941,0.0090,2.6512,16.9436,0.0004,3.5727,0.0241,0.0810,0.7217,27.0208,0.0099,0.0435,0.4196,0.5528,0.0000,98.3809,3.6769,0.0010,0.1022,0.0329,0.0002,0.0414,0.0016,0.0012,0.0014,0.0318,0.0018,0.0018,0.0000,0.0018,2.2977,2.2977,0.0022,0.0291,
92.8800,3,425.9874,no,unknown,unknown,unknown,Unknown,-12.7705,0.6215,-7.0833,0.0011,0.0083,0.6496,0.0196,0.0018,0.4902,0.2048,-2.9663,1.6734,0.0081,3.2567,16.4377,0.0005,3.3787,0.0259,0.0875,0.7204,26.5340,0.0089,0.0510,0.3846,0.5790,0.0000,98.6288,4.1448,0.0009,0.1117,0.0309,0.0002,0.0382,0.0016,0.0012,0.0014,0.0404,0.0018,0.0018,0.0000,0.0018,2.2977,2.2977,0.0023,0.0292,
92.9200,3,428.3308,no,unknown,unknown,unknown,Unknown,-12.5299,2.2379,-7.1483,0.0011,0.0080,0.6308,0.0209,0.0020,0.4578,0.2034,-3.0056,1.6601,0.0062,3.6211,14.8549,0.0005,3.1425,0.0281,0.0928,0.8569,28.0035,0.0062,0.0549,0.3736,0.5129,0.0000,98.1154,4.5348,0.0010,0.1158,0.0292,0.0002,0.0381,0.0016,0.0011,0.0014,0.0518,0.0018,0.0020,0.0000,0.0018,2.2977,2.2977,0.0024,0.0292,
92.9600,3,428.9732,no,unknown,unknown,unknown,Unknown,-13.5740,1.2346,-7.3389,0.0011,0.0082,0.6159,0.0213,0.0019,0.4704,0.2017,-3.0972,1.7305,0.0049,4.0360,15.1621,0.0006,2.9512,0.0301,0.0872,1.0712,28.2874,0.0054,0.0563,0.3611,0.4353,0.0000,98.4527,4.6457,0.0011,0.1242,0.0267,0.0002,0.0373,0.0015,0.0011,0.0014,0.0637,0.0018,0.0019,0.0000,0.0018,2.2977,2.2977,0.0025,0.0293,
93.0000,3,425.1686,no,unknown,unknown,unknown,Unknown,-11.9847,1.6497,-6.7878,0.0012,0.0078,0.5991,0.0227,0.0021,0.4326,0.2003,-3.1246,1.8588,0.0034,4.2924,13.3031,0.0006,2.7202,0.0343,0.0927,1.2693,31.1660,0.0052,0.0537,0.3843,0.3683,0.0000,98.3210,3.9760,0.0012,0.1268,0.0199,0.0002,0.0370,0.0015,0.0011,0.0014,0.0838,0.0018,0.0021,0.0000,0.0018,2.2977,2.2977,0.0026,0.0293,
93.0400,3,428.7584,no,unknown,unknown,unknown,Unknown,-12.3907,0.7701,-7.3988,0.0012,0.0076,0.6011,0.0240,0.0022,0.4141,0.1996,-3.3139,1.8788,0.0028,4.7320,12.1769,0.0006,2.7464,0.0361,0.0939,1.4130,32.4453,0.0057,0.0494,0.3690,0.3373,0.0000,98.5880,3.4287,0.0012,0.1345,0.0176,0.0001,0.0363,0.0015,0.0010,0.0014,0.1093,0.0018,0.0022,0.0000,0.0018,2.2977,2.2977,0.0026,0.0294,
93.0800,3,426.2690,no,unknown,unknown,unknown,Unknown,-12.2887,1.8990,-7.1262,0.0013,0.0077,0.5989,0.0259,0.0022,0.4139,0.1992,-3.6028,1.6996,0.0023,5.6726,11.5854,0.0007,2.7189,0.0375,0.0900,1.4769,31.6081,0.0055,0.0589,0.3850,0.3153,0.0000,98.2367,3.6247,0.0012,0.1481,0.0168,0.0001,0.0373,0.0014,0.0010,0.0014,0.1311,0.0018,0.0022,0.0000,0.0018,2.2977,2.2977,0.0027,0.0294,
93.1200,3,424.0186,no,unknown,unknown,unknown,Unknown,-12.1351,2.3824,-6.9806,0.0013,0.0078,0.5934,0.0283,0.0021,0.4146,0.1985,-3.9541,1.5154,0.0017,6.7280,10.9974,0.0006,2.6437,0.0377,0.0882,1.7228,30.5631,0.0041,0.0575,0.3768,0.2809,0.0000,98.0612,2.9013,0.0012,0.1606,0.0150,0.0001,0.0365,0.0014,0.0010,0.0015,0.1491,0.0019,0.0021,0.0000,0.0018,2.2977,2.2977,0.0027,0.0295,
93.1600,3,426.8535,no,unknown,unknown,unknown,Unknown,-11.8189,1.7394,-7.8312,0.0013,0.0077,0.6009,0.0293,0.0022,0.4038,0.1971,-4.1774,1.5820,0.0014,7.0017,10.3357,0.0007,2.7549,0.0377,0.0940,1.9831,31.8371,0.0060,0.0657,0.3412,0.2158,0.0000,98.2912,2.8465,0.0011,0.1784,0.0149,0.0001,0.0367,0.0014,0.0010,0.0015,0.1719,0.0019,0.0022,0.0000,0.0018,2.2977,2.2977,0.0028,0.0295,
93.2000,3,424.2414,no,unknown,unknown,unknown,Unknown,-11.8870,2.6304,-8.5792,0.0014,0.0075,0.6005,0.0303,0.0023,0.3848,0.1966,-4.2043,1.4308,0.0014,7.1045,9.3175,0.0008,2.7524,0.0393,0.1017,1.9511,31.4271,0.0059,0.0681,0.3242,0.1918,0.0000,97.9646,2.7607,0.0012,0.1880,0.0143,0.0001,0.0368,0.0014,0.0010,0.0015,0.1930,0.0019,0.0023,0.0000,0.0018,2.2977,2.2977,0.0028,0.0296,
93.2400,3,424.0625,no,unknown,unknown,unknown,Unknown,-12.0716,2.0252,-7.9416,0.0014,0.0073,0.5893,0.0294,0.0024,0.3696,0.1959,-4.0107,1.3480,0.0011,6.5009,8.8987,0.0008,2.6054,0.0386,0.1059,2.1438,30.9992,0.0064,0.0690,0.2944,0.1590,0.0000,98.1925,2.3089,0.0012,0.1915,0.0125,0.0002,0.0381,0.0014,0.0010,0.0015,0.2125,0.0019,0.0024,0.0000,0.0018,2.2977,2.2977,0.0029,0.0296,
93.2800,3,425.1991,no,unknown,unknown,unknown,Unknown,-12.5401,2.1622,-7.7848,0.0014,0.0071,0.5996,0.0300,0.0025,0.3550,0.1956,-4.0668,1.2652,0.0012,6.4759,8.1309,0.0009,2.7532,0.0369,0.1100,2.0978,30.8683,0.0057,0.0746,0.2675,0.1449,0.0000,98.1432,2.2500,0.0013,0.2173,0.0130,0.0002,0.0392,0.0013,0.0010,0.0015,0.2316,0.0019,0.0025,0.0000,0.0018,2.2977,2.2977,0.0029,0.0297,
93.3200,3,421.0301,no,unknown,unknown,unknown,Unknown,-12.7962,2.3228,-7.2813,0.0014,0.0071,0.6055,0.0308,0.0025,0.3523,0.1953,-4.2058,1.0108,0.0013,6.7474,7.8099,0.0010,2.8331,0.0376,0.1160,2.1354,28.0110,0.0070,0.0797,0.2727,0.1308,0.0000,98.0837,1.9222,0.0014,0.2487,0.0123,0.0002,0.0428,0.0013,0.0010,0.0015,0.2429,0.0019,0.0025,0.0000,0.0018,2.2977,2.2977,0.0029,0.0297,
93.3600,3,427.4039,no,unknown,unknown,unknown,Unknown,-11.7581,1.9140,-7.4210,0.0015,0.0069,0.6063,0.0316,0.0026,0.3345,0.1948,-4.1962,0.7467,0.0012,6.7439,6.7770,0.0010,2.8429,0.0377,0.1173,2.0902,24.7662,0.0075,0.0762,0.2685,0.1061,0.0000,98.2315,1.7773,0.0015,0.2586,0.0121,0.0002,0.0429,0.0013,0.0010,0.0015,0.2491,0.0019,0.0026,0.0000,0.0018,2.2977,2.2977,0.0030,0.0297,
93.4000,3,427.3590,no,unknown,unknown,unknown,Unknown,-13.5739,1.6140,-7.5644,0.0015,0.0065,0.5824,0.0295,0.0028,0.3131,0.1944,-3.6685,0.7876,0.0011,5.5078,6.1968,0.0010,2.5171,0.0376,0.1249,2.0958,26.0996,0.0067,0.0735,0.2598,0.0869,0.0000,98.3328,1.6165,0.0014,0.2586,0.0121,0.0002,0.0429,0.0013,0.0010,0.0015,0.2570,0.0019,0.0028,0.0000,0.0018,2.2977,2.2977,0.0030,0.0297,
93.4400,3,424.3630,no,unknown,unknown,unknown,Unknown,-13.5282,1.1791,-6.2121,0.0015,0.0063,0.5962,0.0287,0.0029,0.3024,0.1942,-3.4975,0.5575,0.0013,4.9664,5.8234,0.0010,2.7042,0.0398,0.1289,1.7469,21.6035,0.0045,0.0720,0.2646,0.0747,0.0000,98.4695,1.2972,0.0017,0.2708,0.0107,0.0002,0.0436,0.0013,0.0010,0.0015,0.2603,0.0019,0.0029,0.0000,0.0018,2.2977,2.2977,0.0030,0.0296,
93.4800,3,424.7887,no,unknown,unknown,unknown,Unknown,-13.7327,2.5783,-7.3274,0.0016,0.0060,0.6059,0.0278,0.0031,0.2845,0.1941,-3.3080,0.4397,0.0012,4.1748,5.0278,0.0009,2.8249,0.0431,0.1236,1.7183,19.0566,0.0042,0.0665,0.3101,0.0700,0.0000,97.9853,1.2159,0.0017,0.2745,0.0097,0.0002,0.0450,0.0013,0.0010,0.0015,0.2623,0.0019,0.0031,0.0000,0.0018,2.2977,2.2977,0.0030,0.0296,
93.5200,3,418.3660,no,unknown,unknown,unknown,Unknown,-13.7968,2.0880,-7.1493,0.0016,0.0059,0.5752,0.0278,0.0032,0.2749,0.1943,-3.0075,0.3091,0.0014,3.9735,4.4540,0.0009,2.3999,0.0460,0.1147,1.6479,14.6800,0.0037,0.0618,0.3172,0.0784,0.0000,98.1700,0.9869,0.0016,0.2809,0.0104,0.0001,0.0438,0.0013,0.0010,0.0015,0.2630,0.0019,0.0032,0.0000,0.0018,2.2977,2.2977,0.0030,0.0296,
93.5600,3,417.7271,no,unknown,unknown,unknown,Unknown,-13.7314,-0.1643,-6.8041,0.0016,0.0058,0.5805,0.0272,0.0033,0.2691,0.1943,-2.9519,0.2447,0.0015,3.5877,4.2338,0.0008,2.4682,0.0480,0.1073,1.7517,11.6174,0.0033,0.0597,0.3487,0.0823,0.0000,98.7472,0.8557,0.0019,0.2997,0.0098,0.0001,0.0441,0.0013,0.0010,0.0015,0.2630,0.0019,0.0033,0.0000,0.0018,2.2977,2.2977,0.0030,0.0295,
93.6000,3,423.2508,no,unknown,unknown,unknown,Unknown,-12.8992,0.3365,-6.4844,0.0016,0.0058,0.5833,0.0266,0.0033,0.2676,0.1945,-2.8673,0.2045,0.0015,3.2993,4.2909,0.0008,2.5056,0.0508,0.1076,1.6901,9.0439,0.0030,0.0600,0.3507,0.0899,0.0000,98.7038,0.7455,0.0018,0.3339,0.0095,0.0001,0.0440,0.0013,0.0010,0.0016,0.2627,0.0019,0.0033,0.0000,0.0018,2.2977,2.2977,0.0030,0.0295,
93.6400,3,425.5560,no,unknown,unknown,unknown,Unknown,-13.8249,-0.2583,-7.3798,0.0016,0.0057,0.6040,0.0260,0.0033,0.2644,0.1944,-2.9333,0.1805,0.0016,2.9394,4.2501,0.0008,2.7856,0.0545,0.1042,1.8037,7.3371,0.0024,0.0626,0.3654,0.0866,0.0000,98.7237,0.7390,0.0019,0.3744,0.0098,0.0001,0.0434,0.0013,0.0010,0.0016,0.2619,0.0019,0.0033,0.0000,0.0018,2.2977,2.2977,0.0030,0.0295,
93.6800,3,424.0072,no,unknown,unknown,unknown,Unknown,-13.7542,0.9613,-5.8252,0.0016,0.0057,0.5938,0.0253,0.0034,0.2626,0.1945,-2.6853,0.1625,0.0016,2.5467,4.3307,0.0007,2.6401,0.0557,0.1003,1.6281,5.7805,0.0026,0.0539,0.3852,0.0905,0.0000,98.5338,0.7588,0.0019,0.4111,0.0082,0.0001,0.0416,0.0013,0.0010,0.0016,0.2607,0.0019,0.0034,0.0000,0.0018,2.2977,2.2977,0.0030,0.0295,
93.7200,3,432.6488,no,25-34,east asian,female,Unknown,-12.2104,-1.3938,-6.6265,0.0016,0.0057,0.6004,0.0239,0.0033,0.2702,0.1943,-2.5230,0.1635,0.0012,2.0451,5.1634,0.0006,2.7168,0.0556,0.0979,1.4758,5.0303,0.0021,0.0440,0.4334,0.0779,0.0000,98.4035,0.9109,0.0020,0.4486,0.0069,0.0001,0.0431,0.0013,0.0011,0.0016,0.2577,0.0019,0.0033,0.0000,0.0018,2.2978,2.2978,0.0029,0.0295,
93.7600,3,420.1939,no,25-34,east asian,female,Unknown,-13.4058,-0.3089,-6.3706,0.0015,0.0059,0.6214,0.0231,0.0031,0.2842,0.1942,-2.5741,0.1594,0.0013,1.9362,6.2371,0.0005,2.9940,0.0585,0.0908,1.3057,3.6069,0.0020,0.0437,0.4372,0.0760,0.0000,98.7109,1.4032,0.0022,0.5332,0.0070,0.0001,0.0427,0.0013,0.0011,0.0016,0.2544,0.0019,0.0031,0.0000,0.0018,2.2978,2.2978,0.0029,0.0295,
93.8000,3,430.6564,no,25-34,east asian,female,Unknown,-13.9123,-1.3628,-7.7724,0.0014,0.0062,0.6363,0.0216,0.0029,0.3110,0.1941,-2.6020,0.1806,0.0010,1.6994,8.1643,0.0005,3.1788,0.0569,0.0853,1.3474,3.4312,0.0018,0.0383,0.4634,0.0679,0.0000,98.4132,1.9462,0.0019,0.5443,0.0058,0.0001,0.0439,0.0013,0.0011,0.0016,0.2501,0.0019,0.0029,0.0000,0.0018,2.2978,2.2978,0.0029,0.0295,
93.8400,3,422.3793,no,25-34,east asian,female,Unknown,-14.2191,1.3217,-6.4347,0.0013,0.0067,0.6405,0.0201,0.0026,0.3489,0.1940,-2.5863,0.2037,0.0009,1.4848,10.5847,0.0004,3.2244,0.0631,0.0798,1.4398,2.6948,0.0017,0.0341,0.4829,0.0639,0.0000,98.4260,2.6823,0.0016,0.5595,0.0058,0.0001,0.0446,0.0013,0.0011,0.0016,0.2449,0.0019,0.0026,0.0000,0.0018,2.2978,2.2978,0.0029,0.0295,
93.8800,3,427.5870,no,25-34,east asian,female,Unknown,-12.3660,0.6425,-6.0392,0.0011,0.0078,0.6369,0.0173,0.0021,0.4589,0.1942,-2.5446,0.2993,0.0008,1.3418,16.1691,0.0003,3.1776,0.0650,0.0803,1.5180,2.5104,0.0016,0.0332,0.4849,0.0726,0.0000,98.6232,4.2723,0.0012,0.6011,0.0056,0.0001,0.0461,0.0013,0.0011,0.0016,0.2355,0.0019,0.0021,0.0000,0.0018,2.2978,2.2978,0.0029,0.0295,
93.9200,3,429.1205,no,25-34,east asian,female,Unknown,-12.1826,-1.3670,-7.4198,0.0009,0.0097,0.6461,0.0144,0.0016,0.6492,0.1943,-2.5665,0.4797,0.0009,1.2588,23.1719,0.0003,3.2906,0.0638,0.0752,1.4998,2.1386,0.0015,0.0333,0.5125,0.0816,0.0000,98.4119,7.4069,0.0015,0.6943,0.0052,0.0001,0.0473,0.0013,0.0011,0.0016,0.2269,0.0019,0.0016,0.0000,0.0018,2.2978,2.2978,0.0030,0.0295,
93.9600,3,423.6631,no,25-34,east asian,female,Unknown,-13.9572,0.2313,-6.7896,0.0006,0.0126,0.6448,0.0114,0.0011,1.0069,0.1950,-2.5743,0.9020,0.0008,1.1076,32.0859,0.0003,3.2697,0.0642,0.0711,1.7195,2.1240,0.0018,0.0336,0.5411,0.1147,0.0000,98.7305,12.2608,0.0011,0.7793,0.0059,0.0002,0.0494,0.0013,0.0011,0.0016,0.2156,0.0019,0.0011,0.0000,0.0018,2.2978,2.2978,0.0035,0.0296,
94.0000,3,428.3870,no,25-34,east asian,female,Unknown,-12.6772,-0.7878,-6.9857,0.0005,0.0170,0.6245,0.0088,0.0008,1.6486,0.1953,-2.3958,1.7775,0.0008,1.0170,42.0815,0.0002,3.0037,0.0652,0.0690,1.6605,1.7504,0.0015,0.0355,0.5951,0.1280,0.0000,98.5831,18.9466,0.0011,0.8292,0.0059,0.0002,0.0523,0.0013,0.0011,0.0016,0.2037,0.0019,0.0008,0.0000,0.0018,2.2978,2.2978,0.0055,0.0296,
94.0400,3,428.2038,no,25-34,east asian,female,Unknown,-13.3438,1.6925,-6.3854,0.0003,0.0253,0.6046,0.0063,0.0006,3.1729,0.1951,-2.2585,4.5071,0.0007,0.9371,55.5359,0.0002,2.7405,0.0684,0.0685,1.7166,1.6488,0.0013,0.0356,0.5962,0.1205,0.0000,98.3068,31.5154,0.0011,0.8440,0.0055,0.0002,0.0550,0.0013,0.0010,0.0016,0.1835,0.0019,0.0006,0.0000,0.0018,2.2978,2.2978,0.0269,0.0296,
94.0800,3,423.4176,no,25-34,east asian,female,Unknown,-14.1095,1.2916,-6.0248,0.0002,0.0359,0.6081,0.0046,0.0006,5.5309,0.1950,-2.2222,9.7081,0.0007,0.8434,67.1535,0.0002,2.7788,0.0687,0.0689,1.6252,1.1988,0.0012,0.0344,0.6469,0.1134,0.0000,98.4353,48.9410,0.0011,0.8675,0.0045,0.0002,0.0575,0.0012,0.0010,0.0016,0.1581,0.0019,0.0006,0.0000,0.0018,2.2978,2.2978,0.4810,0.0297,
94.1200,3,419.9411,no,25-34,east asian,female,Unknown,-13.1235,0.8775,-6.5566,0.0002,0.0477,0.6267,0.0037,0.0006,8.6064,0.1953,-2.3252,17.5229,0.0007,0.7943,76.7006,0.0001,3.0214,0.0678,0.0723,1.6132,1.2373,0.0013,0.0284,0.6327,0.1283,0.0000,98.5578,67.3062,0.0014,0.7886,0.0042,0.0002,0.0619,0.0012,0.0010,0.0015,0.1363,0.0019,0.0006,0.0000,0.0018,2.2978,2.2978,3.5215,0.0297,
94.1600,3,422.7720,no,25-34,east asian,female,Unknown,-12.6303,3.0985,-5.8686,0.0001,0.0603,0.6819,0.0030,0.0005,12.2386,0.1966,-2.5287,26.7058,0.0007,0.6837,84.5766,0.0001,3.6915,0.0689,0.0746,1.2890,1.2729,0.0013,0.0176,0.6807,0.1897,0.0000,97.7693,75.6984,0.0014,0.6858,0.0032,0.0002,0.0705,0.0011,0.0009,0.0015,0.1183,0.0019,0.0005,0.0000,0.0018,2.2978,2.2978,7.1581,0.0298,
94.2000,3,421.1585,no,25-34,east asian,female,Unknown,-12.7466,4.8437,-5.0600,0.0001,0.0728,0.7780,0.0025,0.0005,15.9815,0.1975,-2.9368,36.3113,0.0006,0.6235,90.7134,0.0001,4.7364,0.0756,0.0716,0.9726,1.4203,0.0011,0.0095,0.8005,0.2358,0.0000,96.8667,84.9162,0.0017,0.5717,0.0020,0.0002,0.0840,0.0011,0.0009,0.0015,0.0955,0.0019,0.0005,0.0000,0.0018,2.2978,2.2978,10.9631,0.0299,
94.2400,3,417.7966,no,25-34,east asian,female,Unknown,-11.7584,2.9292,-4.4074,0.0001,0.0784,1.0999,0.0024,0.0005,17.7140,0.1995,-4.2930,40.8043,0.0007,0.5825,93.1697,0.0001,7.5362,0.0798,0.0702,0.8676,1.6214,0.0012,0.0065,0.8489,0.3288,0.0000,97.8420,89.0090,0.0020,0.5104,0.0019,0.0002,0.1043,0.0010,0.0008,0.0015,0.0744,0.0019,0.0005,0.0000,0.0018,2.2978,2.2978,14.7895,0.0299,
94.2800,3,430.4556,no,25-34,east asian,female,Unknown,-10.3476,4.0377,-6.6766,0.0001,0.0824,1.6107,0.0023,0.0004,18.9517,0.2001,-5.8074,44.4888,0.0005,0.5398,94.8216,0.0000,10.6386,0.0823,0.0724,0.7795,2.0795,0.0015,0.0041,0.8795,0.3569,0.0000,97.3207,91.5541,0.0017,0.4311,0.0017,0.0002,0.1192,0.0010,0.0008,0.0014,0.0549,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,18.6232,0.0300,
94.3200,3,429.9996,no,25-34,east asian,female,Unknown,-11.8470,2.3619,-6.0055,0.0001,0.0846,2.2944,0.0022,0.0004,19.6270,0.2020,-7.2207,46.0088,0.0004,0.5541,95.6530,0.0000,13.5336,0.0855,0.0745,0.6415,2.1072,0.0017,0.0032,0.9102,0.4458,0.0000,98.0690,93.5229,0.0018,0.4173,0.0020,0.0002,0.1265,0.0009,0.0008,0.0014,0.0358,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,22.4606,0.0302,
94.3600,3,421.1603,no,25-34,east asian,female,Unknown,-12.1860,4.0965,-5.5056,0.0001,0.0866,3.0666,0.0022,0.0004,20.2363,0.2040,-8.3968,47.6476,0.0005,0.5468,96.4346,0.0000,15.9327,0.0844,0.0743,0.5730,2.2470,0.0022,0.0035,0.8949,0.5385,0.0000,97.2899,95.2841,0.0024,0.4124,0.0020,0.0002,0.1309,0.0009,0.0007,0.0014,0.0245,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,26.3004,0.0303,
94.4000,3,423.3945,no,25-34,east asian,female,Unknown,-12.3936,2.5969,-5.4566,0.0001,0.0870,2.5460,0.0022,0.0004,20.3899,0.2068,-7.6086,47.5622,0.0004,0.5347,96.6499,0.0000,14.3971,0.0830,0.0787,0.5092,1.9838,0.0026,0.0037,0.8749,0.6671,0.0000,97.9779,95.8113,0.0028,0.3966,0.0021,0.0002,0.1348,0.0008,0.0007,0.0013,0.0183,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,30.1407,0.0304,
94.4400,3,418.4463,no,25-34,east asian,female,Unknown,-13.2245,2.1781,-5.4352,0.0001,0.0881,2.3822,0.0021,0.0004,20.7191,0.2106,-7.3187,47.6459,0.0004,0.5427,97.0334,0.0000,13.8469,0.0804,0.0768,0.4594,1.6473,0.0035,0.0034,0.8913,0.8412,0.0000,98.1374,94.8332,0.0024,0.3663,0.0021,0.0002,0.1447,0.0008,0.0006,0.0013,0.0103,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,33.9800,0.0305,
94.4800,3,419.4783,no,25-34,east asian,female,Unknown,-12.0642,2.9167,-4.5335,0.0001,0.0884,1.5764,0.0021,0.0004,20.8022,0.2109,-5.6324,47.7587,0.0004,0.5926,97.1281,0.0000,10.4642,0.0813,0.0778,0.4218,1.6159,0.0036,0.0033,0.8651,0.8543,0.0000,97.8473,93.9105,0.0022,0.3554,0.0020,0.0002,0.1408,0.0007,0.0006,0.0013,0.0068,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,37.8180,0.0306,
94.5200,3,421.5105,no,25-34,east asian,female,Unknown,-11.8532,2.2275,-5.4188,0.0001,0.0887,1.1382,0.0022,0.0004,20.9010,0.2150,-4.3291,47.8947,0.0004,0.6618,97.2481,0.0000,7.8179,0.0777,0.0789,0.4218,1.5722,0.0041,0.0033,0.8186,1.0345,0.0000,98.1192,91.6972,0.0020,0.3544,0.0020,0.0002,0.1429,0.0007,0.0005,0.0013,0.0046,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,41.6520,0.0307,
94.5600,3,424.7482,no,25-34,east asian,female,Unknown,-11.9084,-0.4430,-6.5397,0.0001,0.0890,0.9670,0.0021,0.0004,21.0021,0.2205,-3.6614,48.0635,0.0004,0.6573,97.3563,0.0000,6.4908,0.0773,0.0806,0.4086,1.5587,0.0040,0.0032,0.8370,1.2705,0.0000,98.6763,90.8755,0.0017,0.3539,0.0022,0.0002,0.1399,0.0006,0.0005,0.0013,0.0037,0.0019,0.0004,0.0000,0.0018,2.2978,2.2978,45.4841,0.0308,
